Month,Airline,Service_Country,Flights_In,Passengers_In,Seats_In,Flights_Out,Passengers_Out,Seats_Out,Year,Month_num
Jul-10,Singapore Airlines,Singapore,439,119879,132360,439,98241,132360,2010,7
Jul-10,Solomon Airlines,Solomon Islands,13,1363,2028,13,1402,2028,2010,7
Jul-10,South African Airways,South Africa,31,5292,8337,31,4526,8337,2010,7
Jul-10,Strategic Airlines,Indonesia,13,1662,2028,13,1648,2028,2010,7
Jul-10,Tasman Cargo Airlines,New Zealand,16,0,0,16,0,0,2010,7
Jul-10,Thai Airways International,Thailand,197,48784,60641,197,39597,60673,2010,7
Jul-10,Tiger Airways,Singapore,31,4643,5580,31,4399,5580,2010,7
Jul-10,United Airlines,USA,62,21944,23188,61,19560,22814,2010,7
Jul-10,United Parcel Service,China,0,0,0,21,0,0,2010,7
Jul-10,United Parcel Service,Singapore,0,0,0,5,0,0,2010,7
Jul-10,United Parcel Service,USA,32,0,0,0,0,0,2010,7
Jul-10,V Australia,Fiji,27,9163,9747,27,8590,9747,2010,7
Jul-10,V Australia,South Africa,9,2898,3249,9,2453,3249,2010,7
Jul-10,V Australia,Thailand,14,4837,5054,14,4607,5054,2010,7
Jul-10,V Australia,USA,49,17392,17689,48,15569,17328,2010,7
Jul-10,Vietnam Airlines,Vietnam,44,11737,13288,44,9120,13288,2010,7
Jul-10,Virgin Atlantic Airways,UK,31,8245,9548,31,6720,9548,2010,7
Aug-10,Aerolineas Argentinas,Argentina,17,3231,4199,17,3403,4199,2010,8
Aug-10,Air Austral,France,9,683,3276,9,821,3276,2010,8
Aug-10,Air Caledonie,New Caledonia,31,3426,4932,30,2947,4551,2010,8
Aug-10,Air Canada,Canada,31,6951,8366,31,7413,8368,2010,8
Aug-10,Air China,China,49,8673,11760,49,9565,11760,2010,8
Aug-10,Air Mauritius,Mauritius,10,1843,2865,9,1757,2567,2010,8
Aug-10,Air New Zealand,New Zealand,663,94154,117271,663,94899,117342,2010,8
Aug-10,Air Niugini,Papua New Guinea,87,7765,12651,86,7769,12614,2010,8
Aug-10,Fiji Airways,Fiji,78,16274,22456,78,16135,22456,2010,8
Aug-10,Air Vanuatu,Vanuatu,44,4533,7480,44,4522,7480,2010,8
Aug-10,AirAsia X,Malaysia,117,33397,44109,117,36578,44109,2010,8
Aug-10,Airlines PNG,Papua New Guinea,10,161,370,10,169,370,2010,8
Aug-10,Asiana Airlines,Korea,27,5968,8370,27,6831,8370,2010,8
Aug-10,British Airways,UK,62,13931,17281,62,14539,17281,2010,8
Aug-10,Cargolux Airlines Intl,Luxembourg,0,0,0,0,0,0,2010,8
Aug-10,Cathay Pacific Airways,Hong Kong (SAR),284,54479,72659,284,58475,72659,2010,8
Aug-10,China Airlines,Taiwan,30,7516,9091,30,8038,9091,2010,8
Aug-10,China Eastern Airlines,China,40,8830,11542,40,8778,11542,2010,8
Aug-10,China Southern Airlines,China,44,9465,11710,44,9960,11710,2010,8
Aug-10,Continental Micronesia,Guam,18,1708,2524,18,1886,2524,2010,8
Aug-10,Delta Air Lines,USA,31,7233,8618,31,8406,8618,2010,8
Aug-10,Emirates,New Zealand,124,23085,44916,124,19728,44916,2010,8
Aug-10,Emirates,United Arab Emirates,310,69196,102722,309,67760,102358,2010,8
Aug-10,Etihad Airways,United Arab Emirates,93,19288,25242,93,18647,25242,2010,8
Aug-10,Eva Air,Taiwan,8,1527,2016,8,1757,2016,2010,8
Aug-10,Federal Express Corporation,China,0,0,0,22,0,0,2010,8
Aug-10,Federal Express Corporation,USA,24,0,0,0,0,0,2010,8
Aug-10,Garuda Indonesia,Indonesia,124,19120,25716,124,17729,25716,2010,8
Aug-10,Hawaiian Airlines,USA,13,2872,3298,13,2892,3298,2010,8
Aug-10,Indonesia AirAsia,Indonesia,93,14129,16740,93,13721,16740,2010,8
Aug-10,JALways,Japan,62,12231,14942,62,13137,14942,2010,8
Aug-10,Jetstar,Fiji,17,2664,3009,17,2563,3009,2010,8
Aug-10,Jetstar,Indonesia,84,17333,20619,84,17655,20619,2010,8
Aug-10,Jetstar,Japan,111,23762,33540,111,27554,33540,2010,8
Aug-10,Jetstar,New Zealand,169,22895,29880,169,24638,29883,2010,8
Aug-10,Jetstar,Singapore,118,15245,21586,118,16609,21619,2010,8
Aug-10,Jetstar,Thailand,27,6857,8127,27,6278,8127,2010,8
Aug-10,Jetstar,USA,18,4391,5400,18,4573,5400,2010,8
Aug-10,Jetstar,Vietnam,18,1677,2919,18,1864,2919,2010,8
Aug-10,Korean Air,Korea,70,12039,18279,70,14052,18279,2010,8
Aug-10,LATAM Airlines,Chile,23,3468,5888,24,4078,6144,2010,8
Aug-10,Malaysia Airlines,Malaysia,193,38875,54317,193,40574,54766,2010,8
Aug-10,Nauru Airlines,Nauru,5,191,630,5,227,630,2010,8
Aug-10,Pacific Air Express,Papua New Guinea,9,0,0,9,0,0,2010,8
Aug-10,Pacific Air Express,Solomon Islands,4,0,0,4,0,0,2010,8
Aug-10,Virgin Australia,Fiji,49,7496,8820,49,7570,8820,2010,8
Aug-10,Virgin Australia,Indonesia,116,17055,20880,118,16711,21240,2010,8
Aug-10,Virgin Australia,New Zealand,305,35957,54900,305,39639,54900,2010,8
Aug-10,Virgin Australia,Papua New Guinea,18,1961,3240,18,2017,3240,2010,8
Aug-10,Virgin Australia,Solomon Islands,9,804,1620,9,743,1620,2010,8
Aug-10,Virgin Australia,Thailand,11,1271,1980,11,1168,1980,2010,8
Aug-10,Virgin Australia,Tonga,9,1081,1620,9,1044,1620,2010,8
Aug-10,Virgin Australia,Vanuatu,21,2684,3780,21,2581,3780,2010,8
Aug-10,Philippine Airlines,Philippines,30,5612,10556,30,4501,10556,2010,8
Aug-10,Virgin Samoa,Western Samoa,17,1672,3060,17,1701,3060,2010,8
Aug-10,Qantas Airways,Argentina,13,2115,3978,13,2537,3989,2010,8
Aug-10,Qantas Airways,China,31,6597,8925,34,6867,8953,2010,8
Aug-10,Qantas Airways,Germany,31,10888,12485,31,10563,12494,2010,8
Aug-10,Qantas Airways,Hong Kong (SAR),82,18303,24540,81,20328,24283,2010,8
Aug-10,Qantas Airways,India,13,3049,3821,13,3454,3856,2010,8
Aug-10,Qantas Airways,Indonesia,18,3061,5329,18,3103,5344,2010,8
Aug-10,Qantas Airways,Japan,44,10561,14644,45,13185,14943,2010,8
Aug-10,Qantas Airways,New Caledonia,18,2355,3324,18,2089,3323,2010,8
Aug-10,Qantas Airways,New Zealand,455,46934,63565,457,46965,65964,2010,8
Aug-10,Qantas Airways,Papua New Guinea,51,1658,3774,51,1524,3774,2010,8
Aug-10,Qantas Airways,Philippines,18,3249,4120,18,2778,4120,2010,8
Aug-10,Qantas Airways,Singapore,88,17698,25156,88,16805,26122,2010,8
Aug-10,Qantas Airways,South Africa,26,6057,9157,26,6324,9169,2010,8
Aug-10,Qantas Airways,Thailand,0,0,0,2,0,0,2010,8
Aug-10,Qantas Airways,UK,119,33189,44691,120,38113,45235,2010,8
Aug-10,Qantas Airways,USA,196,44466,55880,193,50861,56414,2010,8
Aug-10,Qatar Airways,Qatar,31,4686,8029,31,4282,8029,2010,8
Aug-10,Royal Brunei Airlines,Brunei,49,7586,12000,49,6954,11920,2010,8
Aug-10,Singapore Airlines,New Zealand,4,0,0,5,0,0,2010,8
Aug-10,Singapore Airlines,Singapore,417,88121,126230,416,100829,126230,2010,8
Aug-10,Solomon Airlines,Solomon Islands,13,1170,2028,13,1147,2028,2010,8
Aug-10,South African Airways,South Africa,27,4147,7770,27,4176,7706,2010,8
Aug-10,Strategic Airlines,Indonesia,17,1608,2652,18,1759,2808,2010,8
Aug-10,Tasman Cargo Airlines,New Zealand,17,0,0,17,0,0,2010,8
Aug-10,Thai Airways International,Thailand,177,32575,54055,176,31165,53685,2010,8
Aug-10,Tiger Airways,Singapore,31,4490,5580,31,4439,5580,2010,8
Aug-10,United Airlines,USA,61,19023,22814,61,21822,22814,2010,8
Aug-10,United Parcel Service,China,0,0,0,23,0,0,2010,8
Aug-10,United Parcel Service,Singapore,0,0,0,4,0,0,2010,8
Aug-10,United Parcel Service,USA,31,0,0,0,0,0,2010,8
Aug-10,V Australia,Fiji,26,7625,9386,26,7072,9386,2010,8
Aug-10,V Australia,South Africa,8,1759,2888,9,2029,3249,2010,8
Aug-10,V Australia,Thailand,12,3764,4332,12,3440,4332,2010,8
Aug-10,V Australia,USA,47,14543,16967,48,16730,17328,2010,8
Aug-10,Vietnam Airlines,Vietnam,44,10114,13288,44,6597,13288,2010,8
Aug-10,Virgin Atlantic Airways,UK,31,6444,9548,31,6783,9548,2010,8
Sep-10,Aerolineas Argentinas,Argentina,13,2758,3211,13,2533,3211,2010,9
Sep-10,Air Austral,France,8,502,2912,8,863,2912,2010,9
Sep-10,Air Caledonie,New Caledonia,32,3703,4922,33,4083,5002,2010,9
Sep-10,Air Canada,Canada,30,7677,8100,31,6797,8370,2010,9
Sep-10,Air China,China,49,9886,11760,49,10237,11760,2010,9
Sep-10,Air Mauritius,Mauritius,8,1517,2292,9,1879,2590,2010,9
Sep-10,Air New Zealand,New Zealand,611,93168,110650,611,91689,110654,2010,9
Sep-10,Air Niugini,Papua New Guinea,87,7793,12653,87,8156,12490,2010,9
Sep-10,Fiji Airways,Fiji,86,17617,23790,86,19149,23790,2010,9
Sep-10,Air Vanuatu,Vanuatu,43,4305,7310,43,4658,7310,2010,9
Sep-10,AirAsia X,Malaysia,116,34419,43732,116,38125,43732,2010,9
Sep-10,Airlines PNG,Papua New Guinea,8,150,296,8,163,296,2010,9
Sep-10,Asiana Airlines,Korea,30,6630,9300,30,7052,9300,2010,9
Sep-10,British Airways,UK,60,15244,16710,60,14412,16710,2010,9
Sep-10,Cathay Pacific Airways,Hong Kong (SAR),274,57418,70302,274,56928,70302,2010,9
Sep-10,China Airlines,Taiwan,30,7141,9084,30,7476,9084,2010,9
Sep-10,China Eastern Airlines,China,38,8170,10939,38,8752,10939,2010,9
Sep-10,China Southern Airlines,China,43,9033,11435,43,10140,11435,2010,9
Sep-10,Continental Micronesia,Guam,18,1683,2369,17,1701,2246,2010,9
Sep-10,Delta Air Lines,USA,30,6786,8340,30,7815,8340,2010,9
Sep-10,Emirates,New Zealand,119,24337,43206,119,23513,43206,2010,9
Sep-10,Emirates,United Arab Emirates,300,76176,99950,300,76284,99950,2010,9
Sep-10,Etihad Airways,United Arab Emirates,90,21900,24572,90,21911,24572,2010,9
Sep-10,Eva Air,Taiwan,9,1682,2268,9,1724,2268,2010,9
Sep-10,Federal Express Corporation,China,0,0,0,22,0,0,2010,9
Sep-10,Federal Express Corporation,USA,26,0,0,0,0,0,2010,9
Sep-10,Garuda Indonesia,Indonesia,120,18914,24912,120,20124,24912,2010,9
Sep-10,Hawaiian Airlines,USA,13,2782,3308,13,2967,3308,2010,9
Sep-10,Indonesia AirAsia,Indonesia,90,14341,16200,90,15247,16200,2010,9
Sep-10,JALways,Japan,60,11158,14451,60,12007,14454,2010,9
Sep-10,Jetstar,Fiji,17,2112,3006,17,2171,3006,2010,9
Sep-10,Jetstar,Indonesia,85,17553,21050,83,18144,20456,2010,9
Sep-10,Jetstar,Japan,97,21919,29301,98,24850,29631,2010,9
Sep-10,Jetstar,New Zealand,161,21023,28437,161,22776,28437,2010,9
Sep-10,Jetstar,Singapore,115,15686,20438,114,16566,20261,2010,9
Sep-10,Jetstar,Thailand,26,6389,7826,26,6219,7834,2010,9
Sep-10,Jetstar,USA,22,5439,6600,22,5826,6600,2010,9
Sep-10,Jetstar,Vietnam,17,1766,2762,17,2188,2762,2010,9
Sep-10,Korean Air,Korea,64,11566,14336,64,11558,14336,2010,9
Sep-10,LATAM Airlines,Chile,22,4180,5642,22,4533,5642,2010,9
Sep-10,Malaysia Airlines,Malaysia,190,43835,52779,185,46838,52369,2010,9
Sep-10,Nauru Airlines,Nauru,4,180,504,4,232,504,2010,9
Sep-10,Pacific Air Express,Papua New Guinea,9,0,0,9,0,0,2010,9
Sep-10,Pacific Air Express,Solomon Islands,5,0,0,5,0,0,2010,9
Sep-10,Virgin Australia,Fiji,48,6883,8640,48,6890,8640,2010,9
Sep-10,Virgin Australia,Indonesia,119,16327,21420,120,15512,21600,2010,9
Sep-10,Virgin Australia,New Zealand,292,36201,52560,292,40282,52560,2010,9
Sep-10,Virgin Australia,Papua New Guinea,17,1998,3060,17,2240,3060,2010,9
Sep-10,Virgin Australia,Solomon Islands,9,1028,1620,9,1099,1620,2010,9
Sep-10,Virgin Australia,Thailand,13,1480,2340,13,1524,2340,2010,9
Sep-10,Virgin Australia,Tonga,9,1205,1620,9,1217,1620,2010,9
Sep-10,Virgin Australia,Vanuatu,22,2766,3960,22,2989,3960,2010,9
Sep-10,Philippine Airlines,Philippines,28,5240,9884,28,5459,9884,2010,9
Sep-10,Virgin Samoa,Western Samoa,17,1722,3060,17,1941,3060,2010,9
Sep-10,Qantas Airways,Argentina,13,2638,3964,13,3042,3991,2010,9
Sep-10,Qantas Airways,China,30,6619,8624,30,6808,8615,2010,9
Sep-10,Qantas Airways,Germany,30,11282,11935,30,10869,11939,2010,9
Sep-10,Qantas Airways,Hong Kong (SAR),79,18763,22800,79,16659,22801,2010,9
Sep-10,Qantas Airways,India,13,3414,3852,13,3380,3858,2010,9
Sep-10,Qantas Airways,Indonesia,19,4234,5615,19,4315,5642,2010,9
Sep-10,Qantas Airways,Japan,43,10412,14361,42,12040,14124,2010,9
Sep-10,Qantas Airways,New Caledonia,16,2234,2925,16,2244,2924,2010,9
Sep-10,Qantas Airways,New Zealand,449,51349,63092,448,51104,65443,2010,9
Sep-10,Qantas Airways,Papua New Guinea,51,2190,3774,51,2014,3774,2010,9
Sep-10,Qantas Airways,Philippines,17,3112,3891,17,3034,3893,2010,9
Sep-10,Qantas Airways,Singapore,89,21017,26068,89,19615,26416,2010,9
Sep-10,Qantas Airways,South Africa,28,7749,9826,28,7845,9836,2010,9
Sep-10,Qantas Airways,Thailand,0,0,0,3,0,0,2010,9
Sep-10,Qantas Airways,UK,116,38393,43392,117,38422,43902,2010,9
Sep-10,Qantas Airways,USA,200,48832,56543,196,50682,56366,2010,9
Sep-10,Qatar Airways,Qatar,30,5835,7770,30,4733,7770,2010,9
Sep-10,Royal Brunei Airlines,Brunei,44,7202,10224,44,7084,10224,2010,9
Sep-10,Singapore Airlines,New Zealand,5,0,0,4,0,0,2010,9
Sep-10,Singapore Airlines,Singapore,404,102988,122220,406,106182,122172,2010,9
Sep-10,Solomon Airlines,Solomon Islands,13,1331,2028,13,1241,2028,2010,9
Sep-10,South African Airways,South Africa,28,4985,7645,28,5451,7709,2010,9
Sep-10,Strategic Airlines,Indonesia,18,1909,2808,18,1932,2808,2010,9
Sep-10,Tasman Cargo Airlines,New Zealand,22,0,0,22,0,0,2010,9
Sep-10,Thai Airways International,Thailand,172,35428,53243,171,37239,52944,2010,9
Sep-10,Tiger Airways,Singapore,30,3849,5400,30,4566,5400,2010,9
Sep-10,United Airlines,USA,60,19908,22440,60,20443,22440,2010,9
Sep-10,United Parcel Service,China,0,0,0,4,0,0,2010,9
Sep-10,United Parcel Service,Singapore,0,0,0,4,0,0,2010,9
Sep-10,United Parcel Service,USA,30,0,0,0,0,0,2010,9
Sep-10,V Australia,Fiji,25,7349,9025,25,7745,9025,2010,9
Sep-10,V Australia,South Africa,9,2552,3249,8,2232,2888,2010,9
Sep-10,V Australia,Thailand,13,3741,4693,13,4002,4693,2010,9
Sep-10,V Australia,USA,48,15736,17328,47,15755,16967,2010,9
Sep-10,Vietnam Airlines,Vietnam,42,7137,12411,43,9187,12677,2010,9
Sep-10,Virgin Atlantic Airways,UK,30,7321,9240,30,6545,9240,2010,9
Oct-10,Aerolineas Argentinas,Argentina,14,3259,3458,14,2701,3458,2010,10
Oct-10,Air Austral,France,9,1277,3354,9,910,3354,2010,10
Oct-10,Air Caledonie,New Caledonia,31,3457,4445,32,3341,4432,2010,10
Oct-10,Air Canada,Canada,31,7887,8370,31,5156,8370,2010,10
Oct-10,Air China,China,54,10235,12960,54,10411,12960,2010,10
Oct-10,Air Mauritius,Mauritius,9,1950,2567,8,1357,2292,2010,10
Oct-10,Air New Zealand,New Zealand,601,97766,112424,599,97932,112190,2010,10
Oct-10,Air Niugini,Papua New Guinea,92,8214,12949,91,8123,12764,2010,10
Oct-10,Fiji Airways,Fiji,89,21911,24988,89,19807,24988,2010,10
Oct-10,Air Vanuatu,Vanuatu,45,5069,7650,45,4644,7650,2010,10
Oct-10,AirAsia X,Malaysia,115,37291,43355,115,32564,43355,2010,10
Oct-10,Airlines PNG,Papua New Guinea,9,197,333,9,140,333,2010,10
Oct-10,Asiana Airlines,Korea,31,9004,9610,31,7659,9610,2010,10
Oct-10,British Airways,UK,62,16828,17267,62,10979,17267,2010,10
Oct-10,Cathay Pacific Airways,Hong Kong (SAR),285,67812,73122,285,55969,73141,2010,10
Oct-10,China Airlines,Taiwan,30,8031,9091,30,6299,9091,2010,10
Oct-10,China Eastern Airlines,China,41,10606,11887,41,9231,11887,2010,10
Oct-10,China Southern Airlines,China,45,10423,12247,45,10115,12247,2010,10
Oct-10,Continental Micronesia,Guam,10,1019,1261,10,939,1261,2010,10
Oct-10,Delta Air Lines,USA,31,8319,8618,31,7181,8618,2010,10
Oct-10,Emirates,New Zealand,124,27913,45012,124,25646,45012,2010,10
Oct-10,Emirates,United Arab Emirates,309,88171,104148,309,54273,104148,2010,10
Oct-10,Etihad Airways,United Arab Emirates,93,23566,25034,93,15458,25034,2010,10
Oct-10,Eva Air,Taiwan,9,1807,2268,9,1535,2268,2010,10
Oct-10,Federal Express Corporation,China,0,0,0,22,0,0,2010,10
Oct-10,Federal Express Corporation,USA,27,0,0,0,0,0,2010,10
Oct-10,Garuda Indonesia,Indonesia,125,21968,25983,124,18903,25761,2010,10
Oct-10,Hawaiian Airlines,USA,17,3762,4297,17,3493,4297,2010,10
Oct-10,Indonesia AirAsia,Indonesia,93,15985,16740,93,14874,16740,2010,10
Oct-10,JALways,Japan,31,7425,7971,31,6508,7970,2010,10
Oct-10,Jetstar,Fiji,18,2553,3165,18,2406,3165,2010,10
Oct-10,Jetstar,Indonesia,89,19644,22182,89,18120,22182,2010,10
Oct-10,Jetstar,Japan,100,22152,30207,100,18906,30234,2010,10
Oct-10,Jetstar,New Zealand,165,23407,29130,167,24649,29481,2010,10
Oct-10,Jetstar,Singapore,119,17643,21127,119,15411,21094,2010,10
Oct-10,Jetstar,Thailand,26,7173,7826,26,5912,7826,2010,10
Oct-10,Jetstar,USA,21,5736,6300,21,4559,6300,2010,10
Oct-10,Jetstar,Vietnam,15,1959,2520,16,2226,2684,2010,10
Oct-10,Korean Air,Korea,65,13689,14683,65,9813,14683,2010,10
Oct-10,LATAM Airlines,Chile,22,4534,5632,22,4717,5632,2010,10
Oct-10,Malaysia Airlines,Malaysia,194,51364,55181,191,42076,55057,2010,10
Oct-10,Nauru Airlines,Nauru,5,162,624,5,298,624,2010,10
Oct-10,Pacific Air Express,Papua New Guinea,10,0,0,10,0,0,2010,10
Oct-10,Pacific Air Express,Solomon Islands,4,0,0,4,0,0,2010,10
Oct-10,Virgin Australia,Fiji,61,9333,10980,61,9135,10980,2010,10
Oct-10,Virgin Australia,Indonesia,123,18594,22140,123,17005,22140,2010,10
Oct-10,Virgin Australia,New Zealand,311,39142,55980,310,45700,55800,2010,10
Oct-10,Virgin Australia,Papua New Guinea,18,2135,3240,18,1948,3240,2010,10
Oct-10,Virgin Australia,Solomon Islands,8,802,1440,8,874,1440,2010,10
Oct-10,Virgin Australia,Thailand,14,1797,2520,13,1448,2340,2010,10
Oct-10,Virgin Australia,Tonga,8,1034,1440,8,900,1440,2010,10
Oct-10,Virgin Australia,Vanuatu,22,2937,3960,22,2605,3960,2010,10
Oct-10,Philippine Airlines,Philippines,31,7564,10926,31,5625,10926,2010,10
Oct-10,Virgin Samoa,Western Samoa,18,2111,3240,19,1690,3420,2010,10
Oct-10,Qantas Airways,Argentina,13,3431,3977,13,3143,3991,2010,10
Oct-10,Qantas Airways,China,31,7535,8874,31,6392,8892,2010,10
Oct-10,Qantas Airways,Germany,31,12173,12353,31,8829,12342,2010,10
Oct-10,Qantas Airways,Hong Kong (SAR),82,23538,25499,84,18301,25805,2010,10
Oct-10,Qantas Airways,India,14,3908,4156,13,2935,3858,2010,10
Oct-10,Qantas Airways,Indonesia,16,3917,4679,16,3031,4685,2010,10
Oct-10,Qantas Airways,Japan,44,12734,14498,45,10592,14680,2010,10
Oct-10,Qantas Airways,New Caledonia,19,2769,3502,19,2846,3504,2010,10
Oct-10,Qantas Airways,New Zealand,457,52516,63941,452,55198,65524,2010,10
Oct-10,Qantas Airways,Papua New Guinea,51,2173,3774,51,1922,3774,2010,10
Oct-10,Qantas Airways,Philippines,17,3493,3889,17,2817,3888,2010,10
Oct-10,Qantas Airways,Singapore,91,25064,26965,91,16921,27014,2010,10
Oct-10,Qantas Airways,South Africa,31,8917,10922,31,6918,10927,2010,10
Oct-10,Qantas Airways,Thailand,0,0,0,1,0,0,2010,10
Oct-10,Qantas Airways,UK,123,43770,45982,124,34158,46430,2010,10
Oct-10,Qantas Airways,USA,205,55955,57745,204,47579,57873,2010,10
Oct-10,Qatar Airways,Qatar,31,6975,8029,31,3285,8029,2010,10
Oct-10,Royal Brunei Airlines,Brunei,44,8207,10121,44,5802,10121,2010,10
Oct-10,Singapore Airlines,New Zealand,9,0,0,9,0,0,2010,10
Oct-10,Singapore Airlines,Singapore,424,118962,127723,426,94491,127699,2010,10
Oct-10,Solomon Airlines,Solomon Islands,13,1283,2028,13,1230,2028,2010,10
Oct-10,South African Airways,South Africa,31,6092,8584,31,4748,8587,2010,10
Oct-10,Strategic Airlines,Indonesia,15,1934,2340,15,1573,2340,2010,10
Oct-10,Tasman Cargo Airlines,New Zealand,20,0,0,20,0,0,2010,10
Oct-10,Thai Airways International,Thailand,177,43437,54779,177,32245,54779,2010,10
Oct-10,Tiger Airways,Singapore,30,4309,5400,30,3529,5400,2010,10
Oct-10,United Airlines,USA,62,22291,23188,62,17447,23188,2010,10
Oct-10,United Parcel Service,China,0,0,0,5,0,0,2010,10
Oct-10,United Parcel Service,Singapore,0,0,0,5,0,0,2010,10
Oct-10,United Parcel Service,USA,33,0,0,0,0,0,2010,10
Oct-10,V Australia,Fiji,15,5097,5415,15,4249,5415,2010,10
Oct-10,V Australia,South Africa,9,2643,3249,9,2331,3249,2010,10
Oct-10,V Australia,Thailand,14,4879,5054,14,4342,5054,2010,10
Oct-10,V Australia,USA,47,16563,16967,48,13381,17328,2010,10
Oct-10,Vietnam Airlines,Vietnam,45,10377,13079,45,7556,13167,2010,10
Oct-10,Virgin Atlantic Airways,UK,31,8571,9548,31,5676,9548,2010,10
Nov-10,Aerolineas Argentinas,Argentina,17,2722,4199,17,3262,4199,2010,11
Nov-10,Air Austral,Reunion,9,888,3354,9,764,3354,2010,11
Nov-10,Air Caledonie,New Caledonia,31,3610,4395,30,3420,3960,2010,11
Nov-10,Air Canada,Canada,29,6073,7818,29,6310,7808,2010,11
Nov-10,Air China,China,61,12001,14640,61,12010,14640,2010,11
Nov-10,Air Mauritius,Mauritius,9,1682,2590,8,1507,2292,2010,11
Nov-10,Air New Zealand,New Zealand,591,94242,112954,592,95060,113164,2010,11
Nov-10,Air Niugini,Papua New Guinea,103,7532,14159,103,8060,14278,2010,11
Nov-10,Fiji Airways,Fiji,73,16912,21313,73,15502,21313,2010,11
Nov-10,Air Vanuatu,Vanuatu,42,3706,7140,41,3792,6970,2010,11
Nov-10,AirAsia X,Malaysia,90,26467,33930,90,27648,33930,2010,11
Nov-10,Airlines PNG,Papua New Guinea,8,116,296,8,171,296,2010,11
Nov-10,Asiana Airlines,Korea,30,6504,9300,30,7340,9300,2010,11
Nov-10,British Airways,UK,60,15003,16710,60,12558,16710,2010,11
Nov-10,Cathay Pacific Airways,Hong Kong (SAR),288,57635,72864,288,61677,72864,2010,11
Nov-10,China Airlines,Taiwan,30,6035,9084,29,7721,8784,2010,11
Nov-10,China Eastern Airlines,China,43,9898,12316,43,9343,12316,2010,11
Nov-10,China Southern Airlines,China,103,18721,27860,103,21544,27860,2010,11
Nov-10,Continental Micronesia,Guam,9,942,1200,10,1083,1323,2010,11
Nov-10,Delta Air Lines,USA,28,6285,7784,28,7224,7784,2010,11
Nov-10,Emirates,New Zealand,118,24155,42720,118,23508,42720,2010,11
Nov-10,Emirates,United Arab Emirates,270,62484,93700,270,60403,93700,2010,11
Nov-10,Etihad Airways,United Arab Emirates,90,19692,24476,90,18567,24476,2010,11
Nov-10,Eva Air,Taiwan,8,1268,2016,8,1792,2016,2010,11
Nov-10,Federal Express Corporation,China,0,0,0,21,0,0,2010,11
Nov-10,Federal Express Corporation,USA,25,0,0,0,0,0,2010,11
Nov-10,Garuda Indonesia,Indonesia,134,18191,27145,134,18612,27145,2010,11
Nov-10,Hawaiian Airlines,USA,16,3288,4091,16,3609,4086,2010,11
Nov-10,Indonesia AirAsia,Indonesia,90,12456,16200,90,11829,16200,2010,11
Nov-10,JALways,Japan,30,6761,7350,30,6682,7350,2010,11
Nov-10,Jetstar,Fiji,17,2421,3003,17,2545,3003,2010,11
Nov-10,Jetstar,Indonesia,73,14530,17784,75,14761,18264,2010,11
Nov-10,Jetstar,Japan,104,22598,31425,105,23427,31725,2010,11
Nov-10,Jetstar,New Zealand,159,21115,28122,159,22762,28125,2010,11
Nov-10,Jetstar,Singapore,80,9954,14918,82,11663,15272,2010,11
Nov-10,Jetstar,Thailand,25,5875,7525,26,6250,7826,2010,11
Nov-10,Jetstar,USA,19,4845,5700,19,4950,5700,2010,11
Nov-10,Jetstar,Vietnam,18,2355,2904,18,2794,2904,2010,11
Nov-10,Jetstar Asia,Singapore,30,3271,5400,30,3748,5400,2010,11
Nov-10,Korean Air,Korea,77,11846,19512,77,13918,19512,2010,11
Nov-10,LATAM Airlines,Chile,26,4823,6656,25,5377,6400,2010,11
Nov-10,Malaysia Airlines,Malaysia,208,44097,58643,206,48443,58849,2010,11
Nov-10,Nauru Airlines,Nauru,5,181,624,5,238,624,2010,11
Nov-10,Pacific Air Express,Papua New Guinea,10,0,0,10,0,0,2010,11
Nov-10,Pacific Air Express,Solomon Islands,4,0,0,4,0,0,2010,11
Nov-10,Virgin Australia,Fiji,72,11159,12960,71,11022,12780,2010,11
Nov-10,Virgin Australia,Indonesia,119,16536,21420,118,15845,21240,2010,11
